filename,gmean_bins0,gmean_bins1,gmean_bins2,gmean_bins3,gmean_bins4,gmean_bins5,gmean_bins6,gmean_bins7,gstd_bins0,gstd_bins1,gstd_bins2,gstd_bins3,gstd_bins4,gstd_bins5,gstd_bins6,gstd_bins7,gskew_bins0,gskew_bins1,gskew_bins2,gskew_bins3,gskew_bins4,gskew_bins5,gskew_bins6,gskew_bins7,gkurto_bins0,gkurto_bins1,gkurto_bins2,gkurto_bins3,gkurto_bins4,gkurto_bins5,gkurto_bins6,gkurto_bins7,class
transformed_image_covid_705.png,13.93091034,102.12392,157.8,169.718787,61.1443213,0,192.7431631,234.4485639,26.97804647,20.28922631,0,24.89901605,55.32186748,0,32.51234269,11.09581938,28.9569091,31.94269142,6.84316683,15.91825181,50.94779534,0,28.19571091,21.61399161,34.06671449,35.49572629,7.4149157,17.23360921,53.75088056,0,30.11563864,22.96353056,0
transformed_image_covid_706.png,0.319981001,60.17392407,0,176.5957527,77.37024926,0,167.4356769,239.5567403,24.00233508,27.82268502,6.024205193,14.25515369,46.99077122,0,25.64529899,20.03582169,10.49324845,45.99125122,0,23.83052816,41.35570286,0,24.5062564,17.06706663,17.4493452,48.82284945,0,25.40564297,45.11825987,0,26.30936269,18.09864331,0
transformed_image_covid_707.png,0.922550725,73.79808077,0,190.5581599,71.55914183,129,166.1231801,245.4901459,4.049114445,42.17063784,0,21.77242844,36.76055913,0,22.1861286,15.81486911,13.943571,40.76118356,0,34.44531953,44.12952442,1.386722549,34.94209759,23.78288561,21.33255579,43.46076355,0,37.48470578,46.48510257,1.519671371,36.70568339,32.53601494,0
transformed_image_covid_708.png,10.26885508,74.18489583,149.9411765,173.0941565,70.80338983,129,175.1107553,237.2646108,6.701765832,37.27315728,0,30.44953087,40.90899963,1.154700538,32.80450144,15.08424939,41.01988497,46.80879268,7.477800347,21.99755704,45.41634827,0,26.81333128,21.35528016,50.91982345,50.31519584,8.265279317,23.6010894,48.51829207,0,28.83363269,25.0008768,0
transformed_image_covid_709.png,2.520282729,57.56327515,139.4444444,178.9337403,64.75847424,37,174.3238458,243.4460913,28.86072063,42.29549421,6.393357969,19.93405698,41.3104533,0,24.28509508,18.21943223,26.37597444,44.23087221,11.36008197,27.50620104,40.28519562,0,28.81356231,14.31545873,36.13354122,46.83315629,13.54192757,29.75551353,43.53791616,0,31.02040359,16.20428893,0
transformed_image_covid_710.png,1.283140283,73.29528423,146.2,183.72418,63.35435215,106.6764706,186.4639358,245.3862185,15.73718421,40.71789612,8.767179351,24.62962383,36.21820172,0,25.9135719,12.58980121,15.78955054,37.56540719,13.01583736,31.86586489,44.70525537,20.30288699,36.18435317,27.61336576,23.67257476,39.89736981,15.78439191,34.04670648,47.51272318,24.27022986,38.50578334,37.56909641,0
transformed_image_covid_711.png,1.199669239,58.07575758,132.75,181.8150818,67.32848791,110.2307692,172.889372,243.6245774,8.265042578,34.46266231,10.10959554,29.03315352,40.87180971,15.83955412,33.09048232,17.26899766,15.97515701,43.90235934,2.25682844,30.25224552,39.48511309,44.38203455,30.67573576,18.09932808,23.37294702,46.55016575,2.394835638,32.61386624,42.14075787,54.64070483,33.00083537,23.15926775,0
transformed_image_covid_712.png,0.215283389,61.32395617,148,177.5618224,72.96163366,37.66666667,177.246203,247.8277881,8.253880232,40.42800587,2.010821419,27.28099436,35.90662103,30.52679855,27.66975574,13.65974812,11.04861214,42.07900002,10.53659754,35.71095938,39.50305843,33.36476337,32.80913847,14.01935809,18.86249888,44.63566911,11.66489374,38.23392715,42.26536881,37.50320186,35.25368576,20.24110476,0
transformed_image_covid_713.png,3.561809357,80.54654279,0,181.8337206,58.43245404,38,187.5707631,246.3023099,3.877669164,38.59889065,8.821139382,32.63614783,35.91050777,27.44986042,29.69821136,9.856514668,29.20305327,36.12073071,0,29.52007011,45.19490203,0,34.76554443,13.87776511,40.98972707,38.60803929,0,31.66274659,48.00788858,0,37.22504359,16.93809805,0
transformed_image_covid_714.png,1.222440173,72.52713178,0,182.7880995,56.77076714,102.3333333,183.79981,247.1625711,15.44292677,32.91264793,0,26.68443134,41.33283306,0,31.58068649,11.15103361,18.84661593,37.2607567,0,31.86242871,42.62129292,34.20591783,36.87636325,19.04631533,29.4242402,39.65637586,0,34.10771548,45.72271532,37.48522874,39.79914808,26.96065122,0
