filename,rmean_bins0,rmean_bins1,rmean_bins2,rmean_bins3,rmean_bins4,rmean_bins5,rmean_bins6,rmean_bins7,rstd_bins0,rstd_bins1,rstd_bins2,rstd_bins3,rstd_bins4,rstd_bins5,rstd_bins6,rstd_bins7,rskew_bins0,rskew_bins1,rskew_bins2,rskew_bins3,rskew_bins4,rskew_bins5,rskew_bins6,rskew_bins7,rkurto_bins0,rkurto_bins1,rkurto_bins2,rkurto_bins3,rkurto_bins4,rkurto_bins5,rkurto_bins6,rkurto_bins7,class
transformed_image_normal_28.png,84.9885971,4.98534279,122,78.37110318,191.0969776,0,220.0369656,206.4655918,25.82195895,11.12036404,0,32.56350109,23.90841913,0,7.401271006,35.41856195,28.67063375,15.16126175,0,35.52443383,25.58666853,0,10.05906229,39.24525537,30.87199054,19.76775893,0,37.7416263,27.31705957,0,13.46116154,42.41532795,1
transformed_image_normal_29.png,76.34947768,9.484248157,0,63.94046106,184.9307739,0,222.5034562,203.3093435,19.22534075,14.98744901,0,34.49332643,23.77038529,0,7.876018572,38.71065747,21.86062766,18.33235861,0,38.50781105,26.3954151,0,10.34257757,43.8985692,24.04520792,21.14017817,0,41.67755114,28.45917582,0,13.77217525,48.22296194,1
transformed_image_normal_30.png,83.54989183,9.787332054,118.8571429,63.59036033,185.40155,0,226.4716711,207.0593604,21.56330344,14.70214472,7.256274666,36.99976766,22.55974352,0,9.165547374,37.10374881,23.87401168,17.60105279,9.203034385,41.00510459,26.48543142,0,11.63800043,41.77788951,25.6534239,20.48635411,10.54080755,44.01679736,29.93450504,0,14.49665524,45.71283331,1
transformed_image_normal_31.png,86.57887718,15.4248105,0,66.74715046,180.9807291,141,217.013828,206.7365048,19.03199664,20.34636763,0,37.40935061,19.70786902,0,8.597788715,35.50124579,21.24110004,23.55418306,0,41.32057626,22.24598311,0,10.47402134,39.61012837,23.1072712,26.46382687,0,44.33610766,24.47943641,0,12.9561012,43.06339659,1
transformed_image_normal_32.png,116.1399158,8.933876812,0,94.49789506,221.0716083,0,231.5864374,218.7601865,29.53839235,16.95757497,0,31.10580606,11.52577863,0,5.094896759,29.22323532,31.70154398,20.47561194,0,34.18681226,19.83006275,0,6.594487162,32.14594241,33.49196367,23.97148057,0,36.53835388,26.51555153,0,8.250805553,34.60078771,1
transformed_image_normal_33.png,75.83170254,2.166177703,0,66.7681428,180.7964119,0,219.6499624,201.4905775,24.90318754,6.297539107,0,31.03082429,24.01600727,0,8.6402796,39.07596784,27.9291935,9.307587232,0,34.07392055,26.50705824,0,10.54945074,43.39032014,30.30277592,11.83854739,0,36.34756149,28.81363289,0,12.92814024,47.01556949,1
transformed_image_normal_34.png,66.87365154,1.85957649,0,61.54627757,180.486119,0,219.3344759,196.3970408,28.26417331,4.887647279,0,31.69251462,25.40944312,0,10.27535975,40.43471577,31.51901307,7.314171326,0,35.05493312,28.08688449,0,13.33439613,44.15158518,34.0642423,9.809869225,0,37.6249367,30.31486281,0,17.00233058,47.11260898,1
transformed_image_normal_35.png,75.15406461,3.011901348,116.5,76.18414918,190.8520202,0,217.7712495,203.033089,27.35882232,7.516368068,3.739800945,31.73689607,23.68837451,0,7.560241342,35.57661766,30.20358324,10.65852014,4.326954784,34.68946299,25.88877889,0,10.14094746,39.38391719,32.40376063,13.74676919,4.708408636,36.92910285,28.23220766,0,13.81303385,42.54617218,1
transformed_image_normal_36.png,76.35891346,4.874088406,0,73.28960513,187.1909776,136,220.5932831,201.7917743,24.12842411,9.916699184,0,29.92910712,23.7629282,0,9.108215627,38.05824431,27.03458418,13.43391569,0,32.71554521,25.71820144,0,11.77862883,42.51816456,29.38082683,16.71950208,0,34.86002123,27.81119851,0,15.32297837,46.20076977,1
transformed_image_normal_37.png,85.9601008,10.77485488,0,73.95182139,195.9562399,0,231.700116,206.0378898,21.9434554,15.702601,0,38.41428861,26.51179446,0,7.491840662,37.83588436,24.51256351,18.86786452,0,43.52065804,28.50757627,0,9.406365393,41.47796065,26.51774137,21.9080155,0,47.52017731,30.43123362,0,11.76104463,44.41459945,1
transformed_image_normal_38.png,78.7995892,3.528760729,0,66.64170873,187.0196464,0,228.9529796,201.067075,25.40053023,8.086894589,0,33.42510558,26.88464452,0,7.354599717,38.78391486,28.37170309,11.04735259,0,37.82286157,28.87071931,0,9.318880854,42.49411891,30.71095688,13.94408807,0,41.40639209,30.59898311,0,11.63577494,45.49617336,1
transformed_image_normal_39.png,73.44827586,2.145985953,0,68.00240663,180.6330768,0,221.9356756,200.9981312,27.02264062,5.862069556,0,31.13606446,23.55438358,0,9.226499895,39.03192633,30.18209814,8.292637068,0,34.16127758,25.63781738,0,11.05589347,43.04431952,32.60454332,10.5273406,0,36.44817503,27.54587962,0,13.35923099,46.30392402,1
